order_id,sku_category,basket_size,pick_time,congestion_score,warehouse_wait_time,rider_distance_km,delivery_time,sla_breach,order_cost,city_zone,peak_hour,pick_cost,staging_cost,last_mile_cost
314,Snacks,7,9,10,5,1.36,26,0,30.38,East,1,13.5,6.0,10.88
315,Vegetables,3,38,9,16,5.73,74,1,122.04,West,0,57.0,19.2,45.84
316,Vegetables,10,34,8,15,3.01,63,1,93.08,West,1,51.0,18.0,24.08
317,Beverages,2,5,4,6,2.5,20,0,34.7,East,1,7.5,7.199999999999999,20.0
318,Frozen,6,20,5,5,3.77,37,1,66.16,West,0,30.0,6.0,30.16
319,Frozen,2,30,3,6,5.5,50,1,96.2,West,0,45.0,7.199999999999999,44.0
320,Frozen,9,10,9,19,1.05,40,1,46.2,East,1,15.0,22.8,8.4
321,Household,7,7,7,13,8.3,43,1,92.5,South,0,10.5,15.6,66.4
322,Household,15,22,10,6,8.21,54,1,105.88,West,0,33.0,7.199999999999999,65.68
323,Frozen,3,14,4,9,1.61,30,0,44.68,West,1,21.0,10.799999999999999,12.88
324,Dairy,14,8,7,3,1.71,21,0,29.28,South,1,12.0,3.5999999999999996,13.68
325,Snacks,9,13,5,9,1.39,29,0,41.42,North,1,19.5,10.799999999999999,11.12
326,Snacks,7,29,10,10,5.53,60,1,99.74,East,1,43.5,12.0,44.24
327,Fruits,6,21,6,17,4.78,53,1,90.14,East,0,31.5,20.4,38.24
328,Snacks,4,28,7,17,9.67,71,1,139.76,West,0,42.0,20.4,77.36
329,Beverages,6,8,10,10,1.55,31,1,36.4,West,0,12.0,12.0,12.4
330,Fruits,10,30,4,1,11.23,57,1,136.04,East,1,45.0,1.2,89.84
331,Snacks,11,20,9,1,5.98,41,1,79.04,South,0,30.0,1.2,47.84
332,Snacks,12,6,9,13,3.99,35,1,56.52,North,0,9.0,15.6,31.92
333,Dairy,11,19,9,17,8.46,61,1,116.58,East,1,28.5,20.4,67.68
334,Frozen,12,13,5,11,11.21,51,1,122.38,East,0,19.5,13.2,89.68
335,Snacks,3,17,4,3,4.85,33,1,67.9,East,1,25.5,3.5999999999999996,38.8
336,Fruits,10,38,3,12,9.5,72,1,147.4,North,0,57.0,14.399999999999999,76.0
337,Household,1,9,5,7,2.12,25,0,38.86,West,1,13.5,8.4,16.96
338,Household,14,21,7,9,3.76,44,1,72.38,North,0,31.5,10.799999999999999,30.08
339,Dairy,7,21,1,18,4.22,48,1,86.86,East,0,31.5,21.599999999999998,33.76
340,Frozen,6,25,2,5,1.94,35,1,59.02,North,1,37.5,6.0,15.52
341,Fruits,7,25,3,17,11.72,68,1,151.66,East,0,37.5,20.4,93.76
342,Household,14,10,1,17,3.38,34,1,62.44,South,0,15.0,20.4,27.04
343,Vegetables,11,32,6,4,4.58,51,1,89.44,West,1,48.0,4.8,36.64
344,Fruits,11,40,6,5,1.91,54,1,81.28,East,0,60.0,6.0,15.28
345,Dairy,5,17,10,1,3.57,35,1,55.26,South,0,25.5,1.2,28.56
346,Beverages,2,9,10,15,7.55,49,1,91.9,South,0,13.5,18.0,60.4
347,Dairy,15,19,1,16,1.5,39,1,59.7,East,1,28.5,19.2,12.0
348,Fruits,3,19,6,3,8.06,44,1,96.58,East,0,28.5,3.5999999999999996,64.48
349,Fruits,3,21,9,13,7.49,57,1,107.02,North,1,31.5,15.6,59.92
350,Dairy,7,30,4,17,3.16,57,1,90.68,West,0,45.0,20.4,25.28
351,Vegetables,6,27,3,3,8.42,49,1,111.46,West,0,40.5,3.5999999999999996,67.36
352,Fruits,14,7,10,4,3.25,27,0,41.3,East,1,10.5,4.8,26.0
353,Vegetables,9,24,1,8,8.74,50,1,115.52,West,1,36.0,9.6,69.92
354,Vegetables,12,31,10,18,3.06,65,1,92.58,East,0,46.5,21.599999999999998,24.48
355,Household,12,33,10,10,8.83,70,1,132.14,North,1,49.5,12.0,70.64
356,Frozen,13,9,4,15,9.62,47,1,108.46,North,1,13.5,18.0,76.96
357,Fruits,14,23,4,20,6.15,59,1,107.7,East,0,34.5,24.0,49.2
358,Frozen,12,35,1,10,8.13,62,1,129.54,North,1,52.5,12.0,65.04
359,Household,14,34,2,5,10.58,62,1,141.64,North,1,51.0,6.0,84.64
360,Snacks,1,26,6,19,4.31,59,1,96.28,East,1,39.0,22.8,34.48
361,Beverages,5,35,4,5,2.22,48,1,76.26,South,1,52.5,6.0,17.76
362,Frozen,6,12,2,2,1.53,19,0,32.64,East,0,18.0,2.4,12.24
363,Household,1,28,10,4,2.3,46,1,65.2,West,0,42.0,4.8,18.4
364,Household,6,38,8,1,4.64,56,1,95.32,South,1,57.0,1.2,37.12
365,Snacks,1,38,5,2,4.99,54,1,99.32,West,1,57.0,2.4,39.92
366,Vegetables,9,20,6,11,2.93,42,1,66.64,North,0,30.0,13.2,23.44
367,Vegetables,2,21,2,19,2.22,46,1,72.06,South,0,31.5,22.8,17.76
368,Fruits,13,14,4,15,11.42,55,1,130.36,West,1,21.0,18.0,91.36
369,Household,1,14,9,8,8.5,48,1,98.6,West,0,21.0,9.6,68.0
370,Frozen,1,17,4,7,8.6,45,1,102.7,West,1,25.5,8.4,68.8
371,Frozen,6,33,9,9,7.2,65,1,117.9,West,1,49.5,10.799999999999999,57.6
372,Beverages,12,17,5,8,8.16,46,1,100.38,North,0,25.5,9.6,65.28
373,Fruits,4,34,10,7,4.35,59,1,94.2,South,0,51.0,8.4,34.8
374,Household,12,39,2,5,7.4,60,1,123.7,East,0,58.5,6.0,59.2
375,Vegetables,15,24,6,20,4.85,59,1,98.8,West,1,36.0,24.0,38.8
376,Frozen,11,33,6,9,10.92,69,1,147.66,South,0,49.5,10.799999999999999,87.36
377,Fruits,3,31,9,3,1.85,46,1,64.9,East,0,46.5,3.5999999999999996,14.8
378,Frozen,14,21,5,12,3.74,45,1,75.82,South,1,31.5,14.399999999999999,29.92
379,Dairy,1,15,10,15,7.34,54,1,99.22,East,0,22.5,18.0,58.72
380,Beverages,5,24,9,13,6.98,59,1,107.44,West,1,36.0,15.6,55.84
381,Vegetables,9,34,9,14,4.34,65,1,102.52,North,0,51.0,16.8,34.72
382,Beverages,3,40,8,3,5.29,61,1,105.92,North,1,60.0,3.5999999999999996,42.32
383,Household,2,21,1,3,11.36,47,1,125.98,North,1,31.5,3.5999999999999996,90.88
384,Beverages,3,32,1,6,1.54,42,1,67.52,South,0,48.0,7.199999999999999,12.32
385,Dairy,6,35,4,10,1.82,52,1,79.06,East,1,52.5,12.0,14.56
386,Fruits,5,37,8,11,1.43,58,1,80.14,North,1,55.5,13.2,11.44
387,Frozen,14,10,3,4,7.84,32,1,82.52,North,0,15.0,4.8,62.72
388,Snacks,7,19,10,12,10.21,61,1,124.58,West,0,28.5,14.399999999999999,81.68
389,Dairy,10,19,4,5,11.31,50,1,124.98,North,1,28.5,6.0,90.48
390,Vegetables,12,18,4,3,11.95,48,1,126.2,East,1,27.0,3.5999999999999996,95.6
391,Fruits,5,5,1,11,11.01,39,1,108.78,North,0,7.5,13.2,88.08
392,Fruits,7,8,5,18,3.41,37,1,60.88,East,0,12.0,21.599999999999998,27.28
393,Dairy,7,26,8,1,3.95,42,1,71.8,North,0,39.0,1.2,31.6
394,Fruits,1,26,5,15,8.9,63,1,128.2,South,0,39.0,18.0,71.2
395,Fruits,9,5,9,19,8.57,50,1,98.86,South,1,7.5,22.8,68.56
396,Beverages,5,28,2,8,8.34,54,1,118.32,West,0,42.0,9.6,66.72
397,Frozen,13,27,4,18,8.58,66,1,130.74,South,1,40.5,21.599999999999998,68.64
398,Frozen,14,34,1,17,9.95,71,1,151.0,West,1,51.0,20.4,79.6
399,Fruits,12,9,10,16,7.7,50,1,94.3,West,0,13.5,19.2,61.6
400,Household,13,24,4,8,2.12,40,1,62.56,North,0,36.0,9.6,16.96
401,Fruits,11,13,4,16,6.26,45,1,88.78,South,0,19.5,19.2,50.08
402,Dairy,5,23,10,12,8.74,62,1,118.82,South,0,34.5,14.399999999999999,69.92
403,Fruits,13,13,3,12,9.67,47,1,111.26,West,0,19.5,14.399999999999999,77.36
404,Vegetables,7,14,3,20,1.1,39,1,53.8,South,1,21.0,24.0,8.8
405,Fruits,2,18,8,5,1.11,33,1,41.88,West,0,27.0,6.0,8.88
406,Beverages,7,10,2,5,9.74,36,1,98.92,West,0,15.0,6.0,77.92
407,Beverages,11,21,3,10,8.18,50,1,108.94,East,1,31.5,12.0,65.44
408,Beverages,11,17,7,1,2.24,29,0,44.62,East,0,25.5,1.2,17.92
409,Vegetables,2,13,2,3,11.52,41,1,115.26,South,0,19.5,3.5999999999999996,92.16
410,Snacks,12,17,10,20,2.85,52,1,72.3,East,1,25.5,24.0,22.8
411,Snacks,9,20,7,17,10.34,64,1,133.12,East,1,30.0,20.4,82.72
412,Snacks,13,6,1,14,8.37,37,1,92.76,South,1,9.0,16.8,66.96
413,Snacks,10,35,7,7,1.9,52,1,76.1,West,1,52.5,8.4,15.2
414,Dairy,1,35,4,14,3.19,59,1,94.82,North,0,52.5,16.8,25.52
415,Snacks,12,11,9,7,4.3,35,1,59.3,South,0,16.5,8.4,34.4
416,Fruits,3,13,9,13,7.73,50,1,96.94,West,0,19.5,15.6,61.84
417,Snacks,9,35,9,15,2.82,64,1,93.06,South,0,52.5,18.0,22.56
418,Household,8,15,9,15,5.51,50,1,84.58,South,1,22.5,18.0,44.08
419,Snacks,10,24,7,14,10.12,65,1,133.76,South,1,36.0,16.8,80.96
420,Dairy,15,21,2,9,6.85,45,1,97.1,East,0,31.5,10.799999999999999,54.8
421,Fruits,3,38,9,9,8.76,73,1,137.88,South,1,57.0,10.799999999999999,70.08
422,Snacks,4,14,10,8,4.45,40,1,66.2,West,1,21.0,9.6,35.6
423,Dairy,9,32,3,19,4.01,62,1,102.88,West,1,48.0,22.8,32.08
424,Snacks,7,27,5,10,6.3,54,1,102.9,North,0,40.5,12.0,50.4
425,Vegetables,6,26,2,11,11.26,61,1,142.28,North,1,39.0,13.2,90.08
426,Frozen,14,39,7,10,7.62,71,1,131.46,South,1,58.5,12.0,60.96
427,Dairy,11,14,7,2,10.44,43,1,106.92,South,1,21.0,2.4,83.52
428,Vegetables,11,28,1,9,10.43,58,1,136.24,East,1,42.0,10.799999999999999,83.44
429,Fruits,1,9,5,2,10.53,37,1,100.14,West,0,13.5,2.4,84.24
430,Snacks,6,21,8,18,5.09,57,1,93.82,East,0,31.5,21.599999999999998,40.72
431,Beverages,5,34,10,18,6.69,75,1,126.12,North,0,51.0,21.599999999999998,53.52
432,Vegetables,13,19,4,12,10.61,56,1,127.78,North,0,28.5,14.399999999999999,84.88
433,Beverages,1,21,2,12,2.0,39,1,61.9,South,1,31.5,14.399999999999999,16.0
434,Household,11,38,6,11,6.07,67,1,118.76,North,1,57.0,13.2,48.56
435,Frozen,10,10,1,7,6.51,31,1,75.48,West,1,15.0,8.4,52.08
436,Vegetables,1,23,4,13,10.03,60,1,130.34,West,0,34.5,15.6,80.24
437,Snacks,2,32,1,3,3.8,43,1,82.0,West,0,48.0,3.5999999999999996,30.4
438,Vegetables,4,9,1,2,11.4,34,1,107.1,West,1,13.5,2.4,91.2
439,Vegetables,3,38,8,8,4.58,63,1,103.24,West,0,57.0,9.6,36.64
440,Fruits,15,11,5,13,10.67,50,1,117.46,South,1,16.5,15.6,85.36
441,Dairy,7,7,3,16,9.89,45,1,108.82,West,1,10.5,19.2,79.12
442,Household,13,35,1,2,1.74,41,1,68.82,South,1,52.5,2.4,13.92
443,Vegetables,15,24,3,7,10.15,54,1,125.6,South,0,36.0,8.4,81.2
444,Snacks,1,28,3,19,2.38,54,1,83.84,West,0,42.0,22.8,19.04
445,Frozen,10,34,1,15,9.82,69,1,147.56,West,0,51.0,18.0,78.56
446,Fruits,14,28,7,2,7.3,51,1,102.8,North,1,42.0,2.4,58.4
447,Dairy,2,12,8,7,2.56,32,1,46.88,North,0,18.0,8.4,20.48
448,Snacks,13,30,2,5,6.46,49,1,102.68,East,0,45.0,6.0,51.68
449,Fruits,1,24,5,9,4.69,47,1,84.32,East,1,36.0,10.799999999999999,37.52
450,Fruits,9,16,7,16,6.75,52,1,97.2,South,0,24.0,19.2,54.0
451,Household,9,30,8,14,8.78,69,1,132.04,North,1,45.0,16.8,70.24
452,Household,9,7,3,14,2.86,29,0,50.18,West,1,10.5,16.8,22.88
453,Vegetables,9,30,6,10,1.83,49,1,71.64,South,0,45.0,12.0,14.64
454,Fruits,11,18,7,5,4.11,38,1,65.88,West,0,27.0,6.0,32.88
455,Fruits,8,18,10,7,5.19,45,1,76.92,East,1,27.0,8.4,41.52
456,Fruits,15,23,2,5,8.72,47,1,110.26,East,0,34.5,6.0,69.76
457,Vegetables,9,39,3,2,2.57,49,1,81.46,North,1,58.5,2.4,20.56
458,Fruits,6,26,8,12,7.01,60,1,109.48,West,0,39.0,14.399999999999999,56.08
459,Household,11,10,9,14,7.07,47,1,88.36,East,0,15.0,16.8,56.56
460,Snacks,13,5,4,10,6.61,32,1,72.38,West,0,7.5,12.0,52.88
461,Frozen,14,29,3,3,3.13,41,1,72.14,South,0,43.5,3.5999999999999996,25.04
462,Fruits,3,23,8,19,3.23,56,1,83.14,South,1,34.5,22.8,25.84
463,Beverages,7,13,7,19,2.65,44,1,63.5,South,0,19.5,22.8,21.2
464,Frozen,11,31,6,20,7.37,71,1,129.46,West,0,46.5,24.0,58.96
465,Household,7,20,6,12,1.35,40,1,55.2,East,1,30.0,14.399999999999999,10.8
466,Beverages,11,39,7,3,1.91,52,1,77.38,South,1,58.5,3.5999999999999996,15.28
467,Vegetables,14,27,8,16,4.36,59,1,94.58,North,0,40.5,19.2,34.88
468,Fruits,13,9,3,6,10.81,39,1,107.18,North,0,13.5,7.199999999999999,86.48
469,Snacks,15,23,8,15,4.34,54,1,87.22,West,0,34.5,18.0,34.72
470,Frozen,1,34,5,1,3.9,47,1,83.4,South,1,51.0,1.2,31.2
471,Frozen,4,19,3,14,8.13,52,1,110.34,East,1,28.5,16.8,65.04
472,Dairy,12,10,6,17,6.21,45,1,85.08,West,1,15.0,20.4,49.68
473,Vegetables,6,26,1,6,7.76,48,1,108.28,North,1,39.0,7.199999999999999,62.08
474,Beverages,6,16,6,1,5.3,33,1,67.6,South,0,24.0,1.2,42.4
475,Snacks,9,13,6,11,4.79,39,1,71.02,North,1,19.5,13.2,38.32
476,Dairy,5,31,4,13,3.26,54,1,88.18,South,1,46.5,15.6,26.08
477,Fruits,2,18,10,4,4.0,40,1,63.8,North,1,27.0,4.8,32.0
478,Beverages,5,19,2,10,4.69,40,1,78.02,North,1,28.5,12.0,37.52
479,Household,9,5,8,13,3.71,33,1,52.78,West,1,7.5,15.6,29.68
480,Snacks,12,25,10,11,4.84,55,1,89.42,North,1,37.5,13.2,38.72
481,Frozen,5,23,10,11,1.06,46,1,56.18,West,0,34.5,13.2,8.48
482,Beverages,7,28,2,7,7.58,52,1,111.04,North,0,42.0,8.4,60.64
483,Fruits,3,32,9,19,11.43,82,1,162.24,West,0,48.0,22.8,91.44
484,Snacks,15,24,7,3,1.94,37,1,55.12,North,0,36.0,3.5999999999999996,15.52
485,Household,6,7,1,7,11.4,37,1,110.1,East,1,10.5,8.4,91.2
486,Fruits,1,36,8,3,9.3,65,1,132.0,South,1,54.0,3.5999999999999996,74.4
487,Beverages,1,14,3,13,4.41,38,1,71.88,West,1,21.0,15.6,35.28
488,Beverages,5,33,2,17,6.44,64,1,121.42,East,0,49.5,20.4,51.52
489,Vegetables,7,8,4,16,5.52,39,1,75.36,North,1,12.0,19.2,44.16
490,Household,3,31,5,6,6.7,55,1,107.3,North,0,46.5,7.199999999999999,53.6
491,Frozen,6,5,2,5,11.24,34,1,103.42,North,0,7.5,6.0,89.92
492,Frozen,15,8,5,2,6.68,28,0,67.84,East,0,12.0,2.4,53.44
493,Dairy,7,34,5,18,1.19,59,1,82.12,North,1,51.0,21.599999999999998,9.52
494,Fruits,10,10,9,6,9.15,43,1,95.4,North,1,15.0,7.199999999999999,73.2
495,Frozen,13,31,9,13,6.49,65,1,114.02,East,0,46.5,15.6,51.92
496,Fruits,8,11,1,14,11.88,49,1,128.34,East,0,16.5,16.8,95.04
497,Frozen,14,32,7,14,9.28,71,1,139.04,East,1,48.0,16.8,74.24
498,Frozen,3,12,9,16,5.31,47,1,79.68,West,0,18.0,19.2,42.48
499,Vegetables,13,29,4,17,3.98,57,1,95.74,South,1,43.5,20.4,31.84
500,Snacks,10,37,3,4,5.94,55,1,107.82,North,1,55.5,4.8,47.52
501,Frozen,14,32,5,4,8.62,58,1,121.76,South,0,48.0,4.8,68.96
502,Beverages,1,35,10,3,4.76,57,1,94.18,East,1,52.5,3.5999999999999996,38.08
503,Frozen,5,25,7,6,9.91,57,1,123.98,East,1,37.5,7.199999999999999,79.28
504,Beverages,6,23,5,10,3.38,44,1,73.54,North,0,34.5,12.0,27.04
505,Household,14,13,9,7,9.78,48,1,106.14,North,0,19.5,8.4,78.24
506,Frozen,15,9,2,10,2.95,26,0,49.1,East,1,13.5,12.0,23.6
507,Vegetables,2,30,10,13,8.19,69,1,126.12,South,1,45.0,15.6,65.52
508,Dairy,8,5,2,9,3.34,22,0,45.02,South,1,7.5,10.799999999999999,26.72
509,Beverages,10,21,4,6,1.25,33,1,48.7,North,0,31.5,7.199999999999999,10.0
510,Snacks,13,7,8,9,4.94,33,1,60.82,South,1,10.5,10.799999999999999,39.52
511,Household,9,17,7,9,6.21,45,1,85.98,East,0,25.5,10.799999999999999,49.68
512,Beverages,9,27,3,19,5.42,59,1,106.66,South,0,40.5,22.8,43.36
513,Frozen,2,17,10,7,11.61,57,1,126.78,North,1,25.5,8.4,92.88
514,Dairy,10,15,10,17,4.22,50,1,76.66,South,1,22.5,20.4,33.76
515,Fruits,9,18,5,14,5.04,47,1,84.12,West,0,27.0,16.8,40.32
516,Snacks,10,12,7,3,8.13,38,1,86.64,North,1,18.0,3.5999999999999996,65.04
517,Frozen,7,11,7,14,11.09,54,1,122.02,South,0,16.5,16.8,88.72
518,Beverages,3,35,5,3,2.05,47,1,72.5,North,0,52.5,3.5999999999999996,16.4
519,Household,3,7,7,13,11.84,50,1,120.82,East,1,10.5,15.6,94.72
520,Vegetables,6,18,10,15,2.96,48,1,68.68,East,1,27.0,18.0,23.68
521,Household,9,16,6,7,2.9,34,1,55.6,South,1,24.0,8.4,23.2
522,Beverages,14,28,9,7,6.67,57,1,103.76,East,1,42.0,8.4,53.36
523,Snacks,15,34,9,17,3.2,66,1,97.0,North,1,51.0,20.4,25.6
524,Frozen,5,14,9,13,5.27,46,1,78.76,North,1,21.0,15.6,42.16
525,Household,11,18,3,18,2.5,44,1,68.6,South,0,27.0,21.599999999999998,20.0
526,Frozen,1,33,5,6,8.91,61,1,127.98,West,1,49.5,7.199999999999999,71.28
527,Vegetables,2,31,8,6,3.28,51,1,79.94,South,0,46.5,7.199999999999999,26.24
528,Beverages,1,24,3,13,2.74,45,1,73.52,North,0,36.0,15.6,21.92
529,Vegetables,9,28,5,5,10.72,59,1,133.76,North,0,42.0,6.0,85.76
530,Beverages,14,9,4,2,7.23,29,0,73.74,North,1,13.5,2.4,57.84
531,Frozen,14,26,6,13,4.99,54,1,94.52,South,1,39.0,15.6,39.92
532,Vegetables,8,32,1,17,8.65,67,1,137.6,North,1,48.0,20.4,69.2
533,Beverages,7,21,10,20,9.67,70,1,132.86,South,0,31.5,24.0,77.36
534,Frozen,10,34,3,12,1.56,52,1,77.88,West,0,51.0,14.399999999999999,12.48
535,Beverages,3,21,9,20,3.14,56,1,80.62,West,1,31.5,24.0,25.12
536,Frozen,10,27,5,18,8.3,66,1,128.5,North,0,40.5,21.599999999999998,66.4
537,Vegetables,13,9,6,16,1.84,34,1,47.42,East,0,13.5,19.2,14.72
538,Vegetables,3,36,9,19,3.43,70,1,104.24,North,0,54.0,22.8,27.44
539,Beverages,14,28,2,3,10.28,53,1,127.84,West,0,42.0,3.5999999999999996,82.24
540,Fruits,4,12,8,5,1.37,27,0,34.96,West,0,18.0,6.0,10.96
541,Vegetables,13,8,7,4,1.22,21,0,26.56,South,1,12.0,4.8,9.76
542,Frozen,7,36,7,14,3.31,63,1,97.28,East,0,54.0,16.8,26.48
543,Beverages,9,31,5,13,8.87,66,1,133.06,East,0,46.5,15.6,70.96
544,Vegetables,6,9,9,19,10.44,57,1,119.82,South,0,13.5,22.8,83.52
545,Frozen,8,39,9,6,2.29,58,1,84.02,North,1,58.5,7.199999999999999,18.32
546,Beverages,3,38,5,17,6.48,72,1,129.24,South,1,57.0,20.4,51.84
547,Household,12,20,5,3,9.25,46,1,107.6,South,0,30.0,3.5999999999999996,74.0
548,Vegetables,11,5,5,4,5.69,25,0,57.82,East,1,7.5,4.8,45.52
549,Fruits,5,27,2,7,11.84,59,1,143.62,North,0,40.5,8.4,94.72
550,Beverages,15,10,7,17,11.6,57,1,128.2,East,0,15.0,20.4,92.8
551,Beverages,12,33,8,5,4.05,54,1,87.9,South,1,49.5,6.0,32.4
552,Vegetables,10,40,6,6,11.4,74,1,158.4,South,0,60.0,7.199999999999999,91.2
553,Dairy,15,34,7,15,4.62,65,1,105.96,North,0,51.0,18.0,36.96
554,Frozen,8,32,1,18,11.55,74,1,162.0,South,0,48.0,21.599999999999998,92.4
555,Snacks,11,37,2,4,11.14,65,1,149.42,South,1,55.5,4.8,89.12
556,Fruits,10,16,10,7,6.92,46,1,87.76,South,1,24.0,8.4,55.36
557,Dairy,7,28,9,8,9.66,64,1,128.88,South,0,42.0,9.6,77.28
558,Beverages,2,9,4,4,10.88,38,1,105.34,North,1,13.5,4.8,87.04
559,Beverages,13,15,1,14,4.31,38,1,73.78,West,0,22.5,16.8,34.48
560,Household,14,15,2,19,10.94,57,1,132.82,South,0,22.5,22.8,87.52
561,Frozen,6,20,4,16,3.99,47,1,81.12,East,0,30.0,19.2,31.92
562,Vegetables,12,5,7,4,3.94,23,0,43.82,West,1,7.5,4.8,31.52
563,Frozen,8,7,9,15,10.08,51,1,109.14,West,1,10.5,18.0,80.64
564,Vegetables,7,38,3,6,1.95,50,1,79.8,East,1,57.0,7.199999999999999,15.6
565,Frozen,7,9,5,1,2.81,20,0,37.18,North,1,13.5,1.2,22.48
566,Fruits,11,34,10,2,3.72,53,1,83.16,West,1,51.0,2.4,29.76
567,Fruits,15,26,8,20,9.65,73,1,140.2,South,0,39.0,24.0,77.2
568,Fruits,3,29,6,13,8.72,65,1,128.86,West,1,43.5,15.6,69.76
569,Beverages,2,26,9,20,9.81,74,1,141.48,East,0,39.0,24.0,78.48
570,Vegetables,4,10,2,6,1.52,21,0,34.36,South,1,15.0,7.199999999999999,12.16
571,Fruits,7,7,5,14,11.84,49,1,122.02,West,1,10.5,16.8,94.72
572,Beverages,8,13,9,10,1.95,35,1,47.1,West,1,19.5,12.0,15.6
573,Fruits,1,27,4,9,7.06,54,1,107.78,North,0,40.5,10.799999999999999,56.48
574,Household,8,19,7,7,1.95,36,1,52.5,North,0,28.5,8.4,15.6
575,Beverages,5,12,7,15,11.43,56,1,127.44,North,0,18.0,18.0,91.44
576,Snacks,9,23,1,5,10.19,49,1,122.02,North,1,34.5,6.0,81.52
577,Household,6,40,4,19,3.67,70,1,112.16,South,1,60.0,22.8,29.36
578,Beverages,6,31,3,13,3.07,53,1,86.66,West,0,46.5,15.6,24.56
579,Fruits,14,13,10,18,1.01,43,1,49.18,South,0,19.5,21.599999999999998,8.08
580,Household,6,6,8,13,4.11,35,1,57.48,East,0,9.0,15.6,32.88
581,Household,4,18,8,12,2.11,42,1,58.28,North,1,27.0,14.399999999999999,16.88
582,Fruits,8,21,5,14,5.34,50,1,91.02,North,0,31.5,16.8,42.72
583,Fruits,10,11,1,5,5.66,28,0,67.78,East,0,16.5,6.0,45.28
584,Snacks,9,15,8,17,1.37,42,1,53.86,South,0,22.5,20.4,10.96
585,Dairy,1,28,1,18,11.27,69,1,153.76,West,1,42.0,21.599999999999998,90.16
586,Snacks,4,22,1,4,9.89,46,1,116.92,South,0,33.0,4.8,79.12
587,Household,5,35,8,16,7.56,74,1,132.18,West,0,52.5,19.2,60.48
588,Household,12,40,10,10,11.73,83,1,165.84,East,1,60.0,12.0,93.84
589,Snacks,9,36,8,16,6.6,73,1,126.0,West,1,54.0,19.2,52.8
590,Household,14,22,8,14,10.81,65,1,136.28,West,0,33.0,16.8,86.48
591,Fruits,6,35,2,2,2.7,44,1,76.5,North,0,52.5,2.4,21.6
592,Beverages,14,7,7,17,5.46,41,1,74.58,West,0,10.5,20.4,43.68
593,Snacks,12,11,10,6,11.97,50,1,119.46,North,0,16.5,7.199999999999999,95.76
594,Fruits,5,37,6,13,1.15,58,1,80.3,South,1,55.5,15.6,9.2
595,Fruits,4,24,5,19,2.11,52,1,75.68,East,1,36.0,22.8,16.88
596,Fruits,11,24,4,3,10.18,51,1,121.04,West,1,36.0,3.5999999999999996,81.44
597,Fruits,15,19,6,12,4.7,46,1,80.5,South,0,28.5,14.399999999999999,37.6
598,Vegetables,2,38,6,4,10.46,68,1,145.48,West,1,57.0,4.8,83.68
599,Frozen,1,23,10,7,7.96,55,1,106.58,West,1,34.5,8.4,63.68
600,Vegetables,11,28,5,13,8.87,63,1,128.56,East,1,42.0,15.6,70.96
601,Fruits,5,32,7,12,10.63,72,1,147.44,South,1,48.0,14.399999999999999,85.04
602,Frozen,14,33,9,14,4.68,65,1,103.74,South,0,49.5,16.8,37.44
603,Vegetables,15,28,7,17,5.62,63,1,107.36,East,0,42.0,20.4,44.96
604,Fruits,6,19,4,19,6.71,55,1,104.98,South,0,28.5,22.8,53.68
605,Household,13,21,10,16,10.19,67,1,132.22,East,0,31.5,19.2,81.52
606,Snacks,11,20,3,14,8.74,54,1,116.72,North,1,30.0,16.8,69.92
607,Snacks,1,10,2,5,7.06,31,1,77.48,East,0,15.0,6.0,56.48
608,Beverages,9,11,8,11,1.15,32,1,38.9,East,0,16.5,13.2,9.2
609,Beverages,6,32,9,7,11.41,70,1,147.68,West,0,48.0,8.4,91.28
610,Dairy,9,20,8,17,9.14,63,1,123.52,North,1,30.0,20.4,73.12
611,Household,8,22,8,7,4.56,46,1,77.88,North,1,33.0,8.4,36.48
612,Beverages,13,6,9,1,4.07,24,0,42.76,South,0,9.0,1.2,32.56
613,Household,6,29,8,13,6.28,62,1,109.34,East,0,43.5,15.6,50.24
614,Household,7,24,3,3,6.21,42,1,89.28,East,0,36.0,3.5999999999999996,49.68
615,Frozen,8,33,4,19,7.18,70,1,129.74,East,1,49.5,22.8,57.44
616,Beverages,1,23,8,9,2.64,45,1,66.42,West,0,34.5,10.799999999999999,21.12
617,Vegetables,13,21,10,6,1.58,40,1,51.34,North,1,31.5,7.199999999999999,12.64
618,Dairy,15,15,4,10,2.53,34,1,54.74,North,0,22.5,12.0,20.24
619,Frozen,6,21,8,13,8.71,59,1,116.78,West,0,31.5,15.6,69.68
620,Fruits,6,24,2,7,8.13,49,1,109.44,East,0,36.0,8.4,65.04
621,Beverages,4,11,7,4,4.6,31,1,58.1,South,0,16.5,4.8,36.8
622,Frozen,4,18,8,7,4.36,41,1,70.28,North,0,27.0,8.4,34.88
623,Frozen,8,28,8,3,2.89,44,1,68.72,East,0,42.0,3.5999999999999996,23.12
624,Household,9,22,5,12,9.34,57,1,122.12,South,1,33.0,14.399999999999999,74.72
625,Snacks,10,39,5,10,8.56,71,1,138.98,West,1,58.5,12.0,68.48
626,Snacks,15,30,6,10,7.27,60,1,115.16,West,0,45.0,12.0,58.16
627,Vegetables,11,34,9,14,11.95,80,1,163.4,South,0,51.0,16.8,95.6
628,Snacks,3,12,5,12,5.93,40,1,79.84,West,1,18.0,14.399999999999999,47.44
629,Vegetables,5,35,9,10,3.93,61,1,95.94,East,0,52.5,12.0,31.44
